time_s,drag_N_per_m,lift_N_per_m
1.935999999999999943e+01,1.425284872499999977e+01,7.584803500799999210e-01
1.937000000000000099e+01,1.425295841600000024e+01,7.597303887099999820e-01
1.937999999999999901e+01,1.425279719699999958e+01,7.589721624299999858e-01
1.939000000000000057e+01,1.425292162400000073e+01,7.589106484600000035e-01
1.939999999999999858e+01,1.425288394499999889e+01,7.598844800199999749e-01
1.941000000000000014e+01,1.425287318900000066e+01,7.582691157399999993e-01
1.942000000000000171e+01,1.425284433300000053e+01,7.601355767799999885e-01
1.942999999999999972e+01,1.425296182399999800e+01,7.583473328299999983e-01
1.944000000000000128e+01,1.425279515499999938e+01,7.598240592399999604e-01
1.944999999999999929e+01,1.425292159500000011e+01,7.589243819600000052e-01
1.946000000000000085e+01,1.425288643100000030e+01,7.589184327300000366e-01
1.946999999999999886e+01,1.425286880199999828e+01,7.598985906099999799e-01
1.948000000000000043e+01,1.425284940700000114e+01,7.582517587699999506e-01
1.948999999999999844e+01,1.425295727800000023e+01,7.601380470599999883e-01
1.950000000000000000e+01,1.425279878700000147e+01,7.583569024999999852e-01
1.951000000000000156e+01,1.425291932299999864e+01,7.598236911799999271e-01
1.951999999999999957e+01,1.425288655199999965e+01,7.588827003599999399e-01
1.953000000000000114e+01,1.425287123000000022e+01,7.590010675899999670e-01
1.953999999999999915e+01,1.425284515899999960e+01,7.598066791699999989e-01
1.955000000000000071e+01,1.425296198500000067e+01,7.583208319399999953e-01
1.955999999999999872e+01,1.425279439799999892e+01,7.600881492200000089e-01
1.957000000000000028e+01,1.425292283800000170e+01,7.584195806100000326e-01
1.957999999999999829e+01,1.425288448999999957e+01,7.597260784299999514e-01
1.958999999999999986e+01,1.425287106899999934e+01,7.590175541399999393e-01
1.960000000000000142e+01,1.425284775399999937e+01,7.588635586699999935e-01
1.960999999999999943e+01,1.425295785800000026e+01,7.599123788899999621e-01
1.962000000000000099e+01,1.425279911099999985e+01,7.582590848299999298e-01
1.962999999999999901e+01,1.425291844899999916e+01,7.601354479999999914e-01
1.964000000000000057e+01,1.425288785399999902e+01,7.583469282700000536e-01
1.964999999999999858e+01,1.425286911099999898e+01,7.598295386300000231e-01
1.966000000000000014e+01,1.425284756999999836e+01,7.589168473999999831e-01
1.967000000000000171e+01,1.425296037999999932e+01,7.589313952399999730e-01
1.967999999999999972e+01,1.425279489600000105e+01,7.598748372999999390e-01
1.969000000000000128e+01,1.425292326900000006e+01,7.582959644399999144e-01
1.969999999999999929e+01,1.425288349000000032e+01,7.600823208399999364e-01
1.971000000000000085e+01,1.425287269099999854e+01,7.584210332999999915e-01
1.971999999999999886e+01,1.425284538799999901e+01,7.597584741899999772e-01
1.973000000000000043e+01,1.425296032800000035e+01,7.589633108900000202e-01
1.973999999999999844e+01,1.425279741799999833e+01,7.589137098099999479e-01
1.975000000000000000e+01,1.425291901000000117e+01,7.598921562399999496e-01
1.976000000000000156e+01,1.425288820699999981e+01,7.582512221499999594e-01
1.976999999999999957e+01,1.425286820099999829e+01,7.601488035300000279e-01
1.978000000000000114e+01,1.425284902199999948e+01,7.583609995799999171e-01
1.978999999999999915e+01,1.425295827499999923e+01,7.597906708299999590e-01
1.980000000000000071e+01,1.425279721999999971e+01,7.589595984900000536e-01
1.980999999999999872e+01,1.425292162800000106e+01,7.589040142099999775e-01
1.982000000000000028e+01,1.425288396000000013e+01,7.598869542299999669e-01
1.982999999999999829e+01,1.425287314800000082e+01,7.582791165700000224e-01
1.983999999999999986e+01,1.425284438999999992e+01,7.601163406199999972e-01
1.985000000000000142e+01,1.425296175100000085e+01,7.583716588000000147e-01
1.985999999999999943e+01,1.425279522299999968e+01,7.598007667399999665e-01
1.987000000000000099e+01,1.425292153699999886e+01,7.589458111600000390e-01
1.987999999999999901e+01,1.425288648799999969e+01,7.588984905800000291e-01
1.989000000000000057e+01,1.425286874599999898e+01,7.599161127699999296e-01
1.989999999999999858e+01,1.425284941599999833e+01,7.582498009499999414e-01
1.991000000000000014e+01,1.425295731499999974e+01,7.601264363799999924e-01
1.992000000000000171e+01,1.425279872699999828e+01,7.583771061699999816e-01
1.992999999999999972e+01,1.425291938199999997e+01,7.598015768400000480e-01
1.994000000000000128e+01,1.425288648599999952e+01,7.589069853100000040e-01
1.994999999999999929e+01,1.425287129300000011e+01,7.589816261299999756e-01
1.996000000000000085e+01,1.425284510500000046e+01,7.598221648999999855e-01
1.996999999999999886e+01,1.425296201900000170e+01,7.583095377999999886e-01
1.998000000000000043e+01,1.425279436100000119e+01,7.600999533900000271e-01
1.998999999999999844e+01,1.425292289799999956e+01,7.584027991199999708e-01
2.000000000000000000e+01,1.425288442100000097e+01,7.597493309999999722e-01
