time_window,iteration,displacement_abs_or_rel_measure,force_relative_measure
1.390000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,4.097011220000000217e-03
1.400000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,9.981100410000000658e-03
1.400000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.981690300000000071e-03
1.410000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.023320609999999950e-02
1.410000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.864019050000000021e-03
1.420000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.049204850000000008e-02
1.420000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.737025589999999967e-03
1.430000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.076414499999999927e-02
1.430000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.610718580000000025e-03
1.440000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.104556159999999995e-02
1.440000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.481981219999999867e-03
1.450000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.133198860000000051e-02
1.450000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.337842560000000083e-03
1.460000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.163614320000000077e-02
1.460000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.193905070000000075e-03
1.470000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.194217149999999943e-02
1.470000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.043207410000000127e-03
1.480000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.226335979999999999e-02
1.480000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.882630639999999786e-03
1.490000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.259436130000000063e-02
1.490000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.721656109999999809e-03
1.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.293969439999999999e-02
1.500000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.555459019999999862e-03
1.510000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.329867839999999968e-02
1.510000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.387661909999999957e-03
1.520000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.367084330000000077e-02
1.520000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.208634970000000145e-03
1.530000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.405154750000000077e-02
1.530000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.026874640000000168e-03
1.540000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.444369449999999971e-02
1.540000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.850302930000000037e-03
1.550000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.486447370000000025e-02
1.550000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.676345469999999949e-03
1.560000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.529746579999999995e-02
1.560000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.513633219999999894e-03
1.570000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.573811599999999991e-02
1.570000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.369638129999999976e-03
1.580000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.620788570000000067e-02
1.580000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.248572830000000029e-03
1.590000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.669051239999999950e-02
1.590000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.170954699999999897e-03
1.600000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.719190199999999849e-02
1.600000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.144033729999999931e-03
1.610000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.772099259999999898e-02
1.610000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.181907100000000087e-03
1.620000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.826303120000000169e-02
1.620000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.292739050000000015e-03
1.620000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.408862200000000070e-06
1.630000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.883428560000000029e-02
1.630000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.454737050000000018e-03
1.640000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.942666150000000105e-02
1.640000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.661261060000000008e-03
1.650000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.004291529999999849e-02
1.650000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.916132980000000065e-03
1.660000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.069266460000000057e-02
1.660000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.188484120000000043e-03
1.670000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.136657429999999983e-02
1.670000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.495688780000000166e-03
1.680000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.207337250000000056e-02
1.680000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.837261939999999923e-03
1.690000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.281589319999999949e-02
1.690000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.200268769999999995e-03
1.690000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,8.593518939999999641e-07
1.700000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.359303210000000123e-02
1.700000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.600198269999999989e-03
1.710000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.441606760000000070e-02
1.710000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,4.012990830000000286e-03
1.720000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.527788950000000104e-02
1.720000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,4.450950169999999713e-03
1.730000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.617839589999999828e-02
1.730000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,4.905210569999999583e-03
1.740000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.712169210000000066e-02
1.740000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.393953580000000227e-03
1.750000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.813437059999999990e-02
1.750000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.907668550000000005e-03
1.760000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.919080450000000049e-02
1.760000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,6.471852180000000308e-03
1.770000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.032107070000000099e-02
1.770000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,7.065250870000000342e-03
1.780000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.151173460000000065e-02
1.780000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,7.705429249999999619e-03
1.780000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.288159330000000073e-06
1.790000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.278783629999999782e-02
1.790000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.360521790000000411e-03
1.800000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.413375550000000147e-02
1.800000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,9.060220089999999546e-03
1.810000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.558196200000000170e-02
1.810000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,9.809786839999999272e-03
1.820000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.711250549999999676e-02
1.820000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.061325989999999976e-02
1.820000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,6.941593590000000207e-07
1.830000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.877503449999999963e-02
1.830000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.146860079999999921e-02
1.830000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,5.306339679999999753e-08
1.840000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.053820539999999917e-02
1.840000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.240342099999999954e-02
1.840000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,5.057985639999999686e-07
1.850000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.245937109999999709e-02
1.850000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.338528569999999918e-02
1.850000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,6.473641770000000059e-07
1.860000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.451500879999999855e-02
1.860000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.446297709999999972e-02
1.860000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,4.451002390000000020e-07
1.870000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.675985659999999655e-02
1.870000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.561911889999999942e-02
1.870000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,6.480700970000000398e-08
1.880000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.919371759999999899e-02
1.880000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.688381439999999886e-02
1.880000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.925716609999999999e-07
1.890000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.185415730000000195e-02
1.890000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.826370670000000002e-02
1.890000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.906333570000000084e-07
1.900000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.477526139999999710e-02
1.900000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.977168799999999907e-02
1.900000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,8.176279139999999471e-07
1.910000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.799161939999999960e-02
1.910000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.144234559999999915e-02
1.910000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,3.818981220000000153e-07
1.920000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.154731969999999858e-02
1.920000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.326575150000000092e-02
1.920000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,2.394697080000000124e-07
1.930000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.551517799999999336e-02
1.930000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.529633989999999916e-02
1.930000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,3.563312280000000227e-07
1.940000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.996355279999999510e-02
1.940000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.757850460000000128e-02
1.940000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.923660510000000005e-06
1.950000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.498482750000000363e-02
1.950000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.016617049999999883e-02
1.950000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,2.583025190000000090e-07
1.960000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.071208929999999782e-02
1.960000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.312124340000000000e-02
1.960000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,4.603424459999999837e-07
1.970000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.729153139999999700e-02
1.970000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.651858090000000001e-02
1.970000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,6.822928540000000333e-07
1.980000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,9.492732090000000067e-02
1.980000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,4.047079840000000067e-02
1.980000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,4.639213950000000189e-07
1.990000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.038973249999999987e-01
1.990000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,4.512115760000000309e-02
1.990000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,9.514627159999999769e-07
2.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.145805689999999932e-01
2.000000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.067065879999999717e-02
2.000000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,4.974672870000000256e-07
2.010000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.228905679999999612e-02
2.010000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.473093469999999738e-02
2.010000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,8.435112200000000645e-05
2.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.701918880000000217e-02
2.020000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.640229489999999679e-02
2.020000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,5.316615339999999711e-05
2.030000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.807784779999999869e-02
2.030000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.804594999999999894e-02
2.030000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,5.392780989999999797e-05
2.040000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.990646620000000117e-02
2.040000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.978693849999999754e-02
2.040000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.431381829999999912e-06
2.050000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.177624799999999888e-02
2.050000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,6.153877619999999909e-02
2.050000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,4.364672800000000337e-06
2.060000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.354257959999999594e-02
